CustomerID,Country,Segment,SegmentRank,Cluster,Recency,Frequency,Monetary,TotalItems,R_Score,F_Score,M_Score,RFM_Score,FirstPurchase,LastPurchase,PC1,PC2
17814,United Kingdom,Loyal Customers,1,3,375,2,1609.37,1435,4,4,2,442,2010-10-13 14:03:00,2010-11-29 14:21:00,-0.5741643337208305,0.8183320079580471
17815,United Kingdom,Hibernating,3,0,393,1,591.96,612,4,5,4,454,2010-11-11 14:39:00,2010-11-11 14:39:00,-1.3338531091093473,0.3959007656234704
17816,United Kingdom,At Risk,2,1,37,6,96.11,80,2,2,5,225,2009-12-15 15:27:00,2011-11-03 11:34:00,-0.4102267948849781,-0.9768310816891604
17817,United Kingdom,At Risk,2,1,4,6,788.15,353,1,2,3,123,2010-10-13 15:07:00,2011-12-05 14:39:00,1.1591889225395517,-1.4671820413303072
17818,United Kingdom,Hibernating,3,0,738,1,124.78,86,5,5,5,555,2009-12-02 11:34:00,2009-12-02 11:34:00,-2.213141308060866,0.2778846960841847
17819,United Kingdom,Champions,0,2,72,12,6021.05,1610,3,1,1,311,2009-12-13 15:24:00,2011-09-29 10:52:00,1.6491531929317607,0.8475784816412292
17820,United Kingdom,Hibernating,3,0,374,1,180.60999999999999,111,4,5,5,455,2010-11-30 17:43:00,2010-11-30 17:43:00,-1.833518018726652,0.013908737555505134
17821,United Kingdom,Hibernating,3,0,406,1,334.62,162,4,5,4,454,2010-10-29 13:20:00,2010-10-29 13:20:00,-1.5923902595160966,0.24317558439714065
17822,United Kingdom,Loyal Customers,1,3,420,5,2162.93,1375,5,2,2,522,2010-05-28 12:15:00,2010-10-15 13:47:00,0.04651765879548096,1.2234482882698774
17823,United Kingdom,Hibernating,3,0,421,2,449.25,252,5,4,4,544,2010-10-14 16:14:00,2010-10-14 16:24:00,-1.166900430564332,0.49991759509067785
17824,United Kingdom,At Risk,2,1,51,1,298.4,408,2,5,4,254,2011-10-19 14:14:00,2011-10-19 14:14:00,-0.9762583372488662,-0.9257384861344542
17825,United Kingdom,Loyal Customers,1,3,599,4,701.96,516,5,3,3,533,2009-12-14 12:09:00,2010-04-20 12:01:00,-0.6971591915375228,1.0148847717245875
17826,United Kingdom,Hibernating,3,0,374,1,133.34,84,4,5,5,455,2010-11-30 13:23:00,2010-11-30 13:23:00,-1.9649046494806264,-0.07647545957236065
17827,United Kingdom,Champions,0,2,5,6,2376.17,1582,1,2,2,122,2010-03-28 12:20:00,2011-12-04 15:00:00,1.5807381730727978,-1.036052291883662
17828,Malta,At Risk,2,1,23,4,1820.09,667,2,3,2,232,2011-06-08 08:31:00,2011-11-17 08:41:00,0.7594067624648618,-0.47484196950133695
17829,United Arab Emirates,Loyal Customers,1,3,299,5,4756.74,3009,4,2,1,421,2010-02-22 15:39:00,2011-02-14 12:46:00,0.49952035327187316,1.2727758898437231
17830,United Kingdom,At Risk,2,1,2,3,398.7,92,1,3,4,134,2011-02-24 10:15:00,2011-12-08 12:28:00,0.6013717147350384,-2.158045821975571
17831,United Kingdom,Hibernating,3,0,33,1,35.400000000000006,12,2,5,5,255,2011-11-06 15:09:00,2011-11-06 15:09:00,-1.7570628517854798,-1.7917762854523853
17832,United Kingdom,Hibernating,3,0,50,1,155.37,208,2,5,5,255,2011-10-21 11:43:00,2011-10-21 11:43:00,-1.2530466466097776,-1.1311797496746978
17833,United Kingdom,Hibernating,3,0,723,1,338.46000000000004,143,5,5,4,554,2009-12-16 13:40:00,2009-12-16 13:40:00,-1.773838500779698,0.5642181171992569
17834,United Kingdom,Hibernating,3,0,415,2,689.6700000000001,639,5,4,3,543,2010-09-20 15:32:00,2010-10-21 12:09:00,-0.9758073374590411,0.6202902128353299
17835,United Kingdom,At Risk,2,1,3,3,342.24,344,1,3,4,134,2011-11-16 16:30:00,2011-12-07 11:48:00,0.4419033668714776,-2.045053126877837
17836,United Kingdom,Hibernating,3,0,47,1,110.21000000000001,88,2,5,5,255,2011-10-23 16:13:00,2011-10-23 16:13:00,-1.3819472485137474,-1.2667833328583185
17837,United Kingdom,Loyal Customers,1,3,42,8,1541.23,510,2,2,2,222,2011-06-29 16:44:00,2011-10-28 16:13:00,0.9464207817945286,0.012475224223781738
17838,United Kingdom,Champions,0,2,27,13,5604.64,3491,2,1,1,211,2010-03-19 09:53:00,2011-11-13 11:20:00,1.984555683588029,0.32483041003152097
17839,United Kingdom,At Risk,2,1,42,1,318.15,257,2,5,4,254,2011-10-28 17:27:00,2011-10-28 17:27:00,-0.8869149122652685,-1.0113898452176768
17840,United Kingdom,Hibernating,3,0,444,1,175.9,128,5,5,5,555,2010-09-22 12:24:00,2010-09-22 12:24:00,-1.900358737701283,0.10041336982454413
17841,United Kingdom,Champions,0,2,2,211,68545.25,36584,1,1,1,111,2009-12-02 15:41:00,2011-12-08 12:07:00,5.870578443361185,0.8402904170565296
17842,United Kingdom,Hibernating,3,0,602,1,430.69,89,5,5,4,554,2010-04-16 14:23:00,2010-04-16 14:23:00,-1.6099103128459777,0.5354253553318883
17843,United Kingdom,Hibernating,3,0,303,2,320.4,251,4,4,4,444,2010-10-24 10:56:00,2011-02-09 15:33:00,-1.2076692602253345,0.21798384144187966
17844,Canada,Hibernating,3,0,107,1,51.559999999999995,52,3,5,5,355,2011-08-25 11:27:00,2011-08-25 11:27:00,-1.9710044092803833,-1.0442687021642107
17845,United Kingdom,Loyal Customers,1,3,555,4,596.09,195,5,3,4,534,2010-05-12 13:04:00,2010-06-02 15:20:00,-0.7436464481449298,0.9239484125792997
17846,United Kingdom,Loyal Customers,1,3,85,1,2033.1,1,3,5,2,352,2011-09-15 15:20:00,2011-09-15 15:20:00,-0.3040852654502446,-0.0738805251306084
17847,United Kingdom,Hibernating,3,0,516,2,129.69,29,5,4,5,545,2010-03-04 12:57:00,2010-07-12 10:00:00,-1.7716770338753183,0.24104802936878725
17848,United Kingdom,Champions,0,2,81,30,3559.11,1404,3,1,1,311,2009-12-06 13:19:00,2011-09-19 16:49:00,2.045076152547098,1.0728125809687554
17849,United Kingdom,Loyal Customers,1,3,218,8,1063.76,224,4,2,3,423,2010-03-14 15:17:00,2011-05-05 13:46:00,0.2581332051549179,0.7991219949438061
17850,United Kingdom,Champions,0,2,372,155,51208.87,21052,4,1,1,411,2009-12-05 12:28:00,2010-12-02 15:27:00,3.9487621135725752,3.300087669092539
17851,United Kingdom,Loyal Customers,1,3,422,6,1552.35,933,5,2,2,522,2009-12-03 17:46:00,2010-10-13 15:13:00,0.018048448289462657,1.1832084109696028
17852,United Kingdom,At Risk,2,1,12,5,657.8100000000001,372,1,2,3,123,2009-12-08 12:51:00,2011-11-28 12:36:00,0.6537471262851008,-1.0509018691865986
17853,United Kingdom,Loyal Customers,1,3,407,3,1596.29,625,4,3,2,432,2009-12-03 15:09:00,2010-10-28 15:29:00,-0.3848024167400044,0.9664316783745432
17854,United Kingdom,Loyal Customers,1,3,185,6,1068.5,607,3,2,3,323,2009-12-08 11:13:00,2011-06-07 16:21:00,0.12130597530904273,0.6182206500243893
17855,United Kingdom,Hibernating,3,0,373,1,208.97,197,4,5,5,455,2010-12-02 09:44:00,2010-12-02 09:44:00,-1.7694187049986578,0.0559372549904246
17856,United Kingdom,At Risk,2,1,2,4,1418.03,842,1,3,2,132,2011-03-03 11:40:00,2011-12-08 09:40:00,1.323670547289508,-1.696368645771829
17857,United Kingdom,Champions,0,2,4,24,27347.04,19906,1,1,1,111,2010-03-08 12:09:00,2011-12-05 13:13:00,3.674875585120632,0.0625574143452978
17858,United Kingdom,Champions,0,2,6,30,12518.65,5383,1,1,1,111,2009-12-06 15:41:00,2011-12-04 11:56:00,3.3894923931057677,0.09275551748683564
17859,United Kingdom,Hibernating,3,0,305,1,141.92000000000002,102,4,5,5,455,2011-02-08 10:32:00,2011-02-08 10:32:00,-1.8721161039651673,-0.1700503041655757
17860,United Kingdom,Loyal Customers,1,3,369,4,717.39,696,4,3,3,433,2009-12-11 16:48:00,2010-12-06 12:41:00,-0.5312437018634006,0.7548011303090214
17861,United Kingdom,Champions,0,2,3,18,5088.29,4541,1,1,1,111,2009-12-10 11:27:00,2011-12-06 16:21:00,2.8050505216326633,-0.6652487459216405
17862,United Kingdom,Loyal Customers,1,3,324,4,1254.89,440,4,3,2,432,2010-05-25 17:22:00,2011-01-20 12:23:00,-0.24584638407565923,0.8507494371126989
17863,United Kingdom,Champions,0,2,59,12,5360.48,4676,3,1,1,311,2010-02-25 12:01:00,2011-10-11 13:45:00,1.6619886755981974,0.7045955860545099
17864,United Kingdom,At Risk,2,1,13,5,876.57,1015,1,2,3,123,2010-10-08 11:49:00,2011-11-27 11:15:00,0.754714927063363,-0.9240764919092466
17865,United Kingdom,Champions,0,2,31,46,26312.190000000002,12950,2,1,1,211,2009-12-01 10:49:00,2011-11-09 12:08:00,3.538631764355076,1.3061838619369706
17866,United Kingdom,Loyal Customers,1,3,143,3,1134.95,535,3,3,3,333,2009-12-14 16:01:00,2011-07-20 11:07:00,-0.19628842527950524,0.2899246129346958
17867,United Kingdom,Champions,0,2,30,15,1582.0500000000002,638,2,1,2,212,2009-12-02 13:39:00,2011-11-09 14:15:00,1.5024023036516183,0.050864628766506444
17868,United Kingdom,Hibernating,3,0,386,1,227.15,85,4,5,5,455,2010-11-18 18:55:00,2010-11-18 18:55:00,-1.7442891396277633,0.09967470143117321
17869,United Kingdom,Loyal Customers,1,3,107,7,813.64,491,3,2,3,323,2010-06-10 13:47:00,2011-08-24 16:16:00,0.2804291122244623,0.2858018250473283
17870,United Kingdom,Champions,0,2,2,13,2753.29,1699,1,1,2,112,2010-11-23 11:39:00,2011-12-07 15:07:00,2.397740445441977,-1.1199555754236303
17871,United Kingdom,Loyal Customers,1,3,205,5,1068.95,665,4,2,3,423,2010-01-15 14:48:00,2011-05-19 11:32:00,-0.02909900738578853,0.6181357214037267
17872,United Kingdom,Hibernating,3,0,382,1,235.87,176,4,5,5,455,2010-11-23 12:02:00,2010-11-23 12:02:00,-1.7245808318484048,0.10518986492332107
17873,United Kingdom,Champions,0,2,80,18,6265.33,4159,3,1,1,311,2009-12-16 15:11:00,2011-09-20 16:41:00,1.9221777548284413,1.0560167068865862
17874,United Kingdom,Loyal Customers,1,3,185,6,683.46,221,3,2,3,323,2011-03-29 11:25:00,2011-06-07 12:54:00,-0.07319619271109702,0.4844176733041129
17875,United Kingdom,Hibernating,3,0,688,1,167.1,98,5,5,5,555,2010-01-20 15:30:00,2010-01-20 15:30:00,-2.064077454992517,0.32619857096054355
17876,United Kingdom,Loyal Customers,1,3,400,3,3424.02,1958,4,3,1,431,2010-02-02 13:00:00,2010-11-05 10:52:00,-0.04677819104385631,1.185570721908748
17877,United Kingdom,Hibernating,3,0,170,1,237.61,98,3,5,5,355,2011-06-22 13:00:00,2011-06-22 13:00:00,-1.460422133211611,-0.3373017024141822
17878,United Kingdom,At Risk,2,1,44,3,1378.93,1014,2,3,2,232,2010-11-09 13:50:00,2011-10-27 11:24:00,0.26493629549454256,-0.29318355713266314
17879,United Kingdom,Hibernating,3,0,174,1,178.51999999999998,45,3,5,5,355,2011-06-19 12:36:00,2011-06-19 12:36:00,-1.5919079341310198,-0.40985503171228654
17880,United Kingdom,Loyal Customers,1,3,365,3,824.9200000000001,466,4,3,3,433,2009-12-09 16:13:00,2010-12-10 10:21:00,-0.6370799274107635,0.7087899981338689
17881,United Kingdom,Hibernating,3,0,304,1,133.35000000000002,32,4,5,5,455,2011-02-08 17:16:00,2011-02-08 17:16:00,-1.898004833585037,-0.1903937030325454
17882,United Kingdom,Hibernating,3,0,379,2,291.56,130,4,4,4,444,2010-11-25 14:35:00,2010-11-25 14:40:00,-1.3208580256818068,0.3128540933071723
17883,United Kingdom,At Risk,2,1,3,7,988.42,476,1,2,3,123,2010-02-25 20:07:00,2011-12-06 17:49:00,1.431780188080589,-1.4734656045153187
17884,United Kingdom,Champions,0,2,4,20,2698.47,2749,1,1,2,112,2009-12-04 16:23:00,2011-12-06 11:33:00,2.532814856334831,-0.6955833739180719
17885,United Kingdom,At Risk,2,1,12,1,156.34,110,1,5,5,155,2011-11-27 14:40:00,2011-11-27 14:40:00,-0.8079841473138727,-1.883110435453355
17886,United Kingdom,At Risk,2,1,32,6,1572.55,711,2,2,2,222,2010-04-29 11:10:00,2011-11-08 10:09:00,0.8492253444394757,-0.2196311000739043
17887,United Kingdom,Hibernating,3,0,129,1,111.35,30,3,5,5,355,2011-08-02 17:29:00,2011-08-02 17:29:00,-1.6999500019601885,-0.7142826524964259
17888,United Kingdom,Champions,0,2,21,25,1807.44,1536,2,1,2,212,2009-12-21 16:34:00,2011-11-18 13:45:00,2.0415866151646407,0.07969948205545795
17889,United Kingdom,Loyal Customers,1,3,212,7,746.42,403,4,2,3,423,2010-03-31 10:54:00,2011-05-11 16:26:00,0.023099411831469525,0.6345174460619067
17890,United Kingdom,Hibernating,3,0,323,2,586.89,402,4,4,4,444,2010-12-13 15:12:00,2011-01-21 11:19:00,-0.9651339081416237,0.4341525483341695
17891,United Kingdom,Hibernating,3,0,162,1,203.85999999999999,393,3,5,5,355,2011-06-30 20:08:00,2011-06-30 20:08:00,-1.5113759666432665,-0.4094439202332419
17892,United Kingdom,At Risk,2,1,56,3,244.1,109,2,3,5,235,2011-07-07 12:56:00,2011-10-14 16:49:00,-0.564672970054759,-0.6809040008643605
17893,United Kingdom,Hibernating,3,0,225,1,107.21,149,4,5,5,455,2011-04-28 13:50:00,2011-04-28 13:50:00,-1.8952817276111582,-0.4205779520560744
17894,United Kingdom,Champions,0,2,72,18,2304.58,938,3,1,2,312,2010-08-27 14:13:00,2011-09-29 09:23:00,1.5200995488269087,0.6989183515923169
17895,United Kingdom,Hibernating,3,0,44,1,95.45,127,2,5,5,255,2011-10-26 17:00:00,2011-10-26 17:00:00,-1.423115589517811,-1.345063421527429
17896,United Kingdom,At Risk,2,1,23,1,256.32,288,2,5,5,255,2011-11-16 13:59:00,2011-11-16 13:59:00,-0.7920333060399176,-1.3975325804292702
17897,United Kingdom,Loyal Customers,1,3,173,9,2099.89,864,3,1,2,312,2010-05-12 16:03:00,2011-06-20 11:23:00,0.7090798460444142,0.9146584871848538
17898,United Kingdom,At Risk,2,1,85,4,299.18,251,3,3,4,334,2010-05-21 17:22:00,2011-09-15 14:56:00,-0.4392988605837921,-0.3114817669269082
17899,United Kingdom,Hibernating,3,0,159,1,154.55,170,3,5,5,355,2011-07-03 14:58:00,2011-07-03 14:58:00,-1.6253641968336259,-0.5022393172454775
17900,United Kingdom,Hibernating,3,0,190,2,112.19999999999999,73,4,4,5,445,2011-06-02 14:28:00,2011-06-02 14:38:00,-1.5120237059863992,-0.351156113718513
17901,United Kingdom,At Risk,2,1,29,3,260.08,38,2,3,5,235,2010-07-06 10:54:00,2011-11-10 17:29:00,-0.3294222565745768,-1.0159288857041842
17902,United Kingdom,Hibernating,3,0,547,1,216.39999999999998,526,5,5,5,555,2010-06-11 12:25:00,2010-06-11 12:25:00,-1.8778987149611706,0.27703282288378644
17903,United Kingdom,Hibernating,3,0,394,1,381.09000000000003,142,4,5,4,454,2010-11-10 15:39:00,2010-11-10 15:39:00,-1.5261923844848448,0.2655479322273386
17904,United Kingdom,At Risk,2,1,21,1,181.07,59,2,5,5,255,2011-11-18 12:57:00,2011-11-18 12:57:00,-0.9146275008275119,-1.5492238431900773
17905,United Kingdom,Champions,0,2,71,13,2178.87,1299,3,1,2,312,2010-01-28 17:54:00,2011-09-29 17:33:00,1.2672845565493245,0.5625102022034747
17906,United Kingdom,Hibernating,3,0,247,1,72.9,26,4,5,5,455,2011-04-06 17:25:00,2011-04-06 17:25:00,-2.0915402750702308,-0.48368003212225325
17907,United Kingdom,Hibernating,3,0,641,1,291.76,1046,5,5,4,554,2010-03-09 12:33:00,2010-03-09 12:33:00,-1.7994355705579916,0.4535598963491019
17908,United Kingdom,Loyal Customers,1,3,374,5,1142.47,670,4,2,3,423,2009-12-14 12:24:00,2010-12-01 11:45:00,-0.19401088318825668,0.9684138301727778
17909,United Kingdom,Hibernating,3,0,737,1,110.05,35,5,5,5,555,2009-12-02 13:10:00,2009-12-02 13:10:00,-2.2669829285119367,0.239797471671426
17910,United Kingdom,Hibernating,3,0,726,1,261.7,121,5,5,5,555,2009-12-13 16:04:00,2009-12-13 16:04:00,-1.8868897909071822,0.48964824022751546
17911,United Kingdom,At Risk,2,1,9,1,366.23,223,1,5,4,154,2011-11-30 14:52:00,2011-11-30 14:52:00,-0.3537038413303876,-1.7736959601157647
17912,United Kingdom,Loyal Customers,1,3,310,6,374.55,215,4,2,4,424,2010-11-29 13:53:00,2011-02-02 14:25:00,-0.5011396212723338,0.5879483052302885
17913,United Kingdom,Champions,0,2,59,14,3429.29,1725,3,1,1,311,2009-12-03 13:02:00,2011-10-12 10:45:00,1.5764754897873827,0.6231885662763907
17914,United Kingdom,At Risk,2,1,4,1,329.36,457,1,5,4,154,2011-12-06 11:58:00,2011-12-06 11:58:00,-0.17548730686524266,-2.1876623011531517
17915,United Kingdom,Hibernating,3,0,551,1,225.78,184,5,5,5,555,2010-06-06 13:22:00,2010-06-06 13:22:00,-1.8618438553007841,0.2937072194538831
17916,United Kingdom,Hibernating,3,0,629,2,43.87,90,5,4,5,545,2009-12-06 14:10:00,2010-03-21 12:26:00,-2.301541819253831,0.029562545429806818
17917,United Kingdom,At Risk,2,1,45,3,335.03,184,2,3,4,234,2010-12-12 12:08:00,2011-10-25 13:20:00,-0.357774638919607,-0.7045483131414925
17918,United Kingdom,Hibernating,3,0,501,3,396.39,352,5,3,4,534,2010-07-22 14:20:00,2010-07-27 11:51:00,-1.0581558754604385,0.663711415981151
17919,United Kingdom,Loyal Customers,1,3,88,2,1840.32,1452,3,4,2,342,2010-09-27 10:40:00,2011-09-12 13:41:00,-0.04941853266393968,0.0638747860904234
17920,United Kingdom,Champions,0,2,4,54,23581.78,12265,1,1,1,111,2009-12-06 10:37:00,2011-12-05 14:29:00,4.211499686985609,0.30730159894424636
17921,United Kingdom,Loyal Customers,1,3,64,10,2394.36,991,3,1,2,312,2010-07-15 20:05:00,2011-10-06 18:56:00,1.1575874860494602,0.44592634581386875
17922,United Kingdom,Hibernating,3,0,543,1,170.4,49,5,5,5,555,2010-06-14 16:32:00,2010-06-14 16:32:00,-1.9791330786280832,0.2017200394458634
17923,United Kingdom,Hibernating,3,0,282,3,497.0,140,4,3,4,434,2010-06-13 13:58:00,2011-03-02 15:15:00,-0.7743131369768923,0.41529548000146926
17924,United Kingdom,Champions,0,2,12,8,3257.7000000000003,1208,1,2,1,121,2010-10-21 12:17:00,2011-11-28 09:11:00,1.659585436831655,-0.4229397798368144
17925,United Kingdom,Hibernating,3,0,373,1,244.08,72,4,5,5,455,2010-12-02 10:10:00,2010-12-02 10:10:00,-1.702036159305233,0.1022914179519229
17926,United Kingdom,Loyal Customers,1,3,133,5,1035.49,572,3,2,3,323,2010-05-09 14:07:00,2011-07-29 14:39:00,0.09622932127248715,0.3714606188227784
17927,United Kingdom,Hibernating,3,0,722,1,294.0,108,5,5,4,554,2009-12-18 11:03:00,2009-12-18 11:03:00,-1.8345683386221874,0.5213705812381645
17928,United Kingdom,At Risk,2,1,45,3,341.24,222,2,3,4,234,2010-05-17 15:30:00,2011-10-25 13:52:00,-0.3497944568588062,-0.6990585434110371
17929,United Kingdom,Champions,0,2,11,12,3082.1,434,1,1,1,111,2009-12-09 11:40:00,2011-11-28 16:01:00,1.9417303526163157,-0.34883072619879135
17930,United Kingdom,Champions,0,2,36,13,4275.22,3795,2,1,1,211,2010-03-04 10:41:00,2011-11-04 10:23:00,1.776383370130381,0.39737575378503853
17931,United Kingdom,Loyal Customers,1,3,134,14,3402.24,1919,3,1,1,311,2010-02-16 15:47:00,2011-07-28 18:33:00,1.3105808378257686,1.0680148867714434
17932,United Kingdom,At Risk,2,1,29,3,1331.57,789,2,3,2,232,2011-05-12 13:58:00,2011-11-10 19:49:00,0.38093914602638146,-0.5272532519942446
17933,United Kingdom,Hibernating,3,0,632,1,114.69,63,5,5,5,555,2010-03-17 15:11:00,2010-03-17 15:11:00,-2.199475074545189,0.16743390278138842
17934,United Kingdom,At Risk,2,1,52,3,1049.15,628,2,3,3,233,2010-10-29 12:23:00,2011-10-19 11:16:00,0.09296490961620503,-0.28482131491845036
17935,United Kingdom,Loyal Customers,1,3,138,7,686.14,244,3,2,3,323,2009-12-04 14:33:00,2011-07-24 13:18:00,0.12458665153887552,0.3739326163649589
17936,United Kingdom,At Risk,2,1,5,1,380.13,257,1,5,4,154,2011-12-04 13:32:00,2011-12-04 13:32:00,-0.1721926386405624,-2.04426049175696
17937,United Kingdom,Champions,0,2,9,7,4301.22,1754,1,2,1,121,2010-12-12 14:43:00,2011-12-01 11:45:00,1.7757539430018978,-0.527535637543429
17938,United Kingdom,Hibernating,3,0,420,1,144.29,53,5,5,5,555,2010-10-15 14:27:00,2010-10-15 14:27:00,-1.9682033834722805,0.010824028456304261
17939,United Kingdom,Hibernating,3,0,160,1,99.14,40,3,5,5,355,2011-07-03 12:27:00,2011-07-03 12:27:00,-1.8193036172876904,-0.6308320900200518
17940,United Kingdom,Champions,0,2,49,16,30306.79,85148,2,1,1,211,2009-12-03 12:31:00,2011-10-21 13:27:00,2.6804059148998567,1.2217251099836062
17941,United Kingdom,Loyal Customers,1,3,131,4,1433.28,1108,3,3,2,332,2010-01-06 15:37:00,2011-08-01 08:30:00,0.10363685793814999,0.3936847017183624
17942,United Kingdom,At Risk,2,1,8,1,77.50000000000001,38,1,5,5,155,2011-12-02 10:45:00,2011-12-02 10:45:00,-0.9919883586291989,-2.2943477699840984
17944,United Kingdom,Hibernating,3,0,423,1,74.99,84,5,5,5,555,2010-10-12 16:25:00,2010-10-12 16:25:00,-2.2529528270637655,-0.1795657399026807
17945,United Kingdom,Hibernating,3,0,697,3,360.35,244,5,3,4,534,2010-01-12 11:33:00,2010-01-12 11:40:00,-1.2062632329834033,0.8169830345982051
17946,United Kingdom,Hibernating,3,0,233,2,149.57999999999998,75,4,4,5,445,2011-03-25 14:34:00,2011-04-20 17:00:00,-1.453387963882059,-0.15363965426651707
17947,United Kingdom,At Risk,2,1,37,1,176.68,168,2,5,5,255,2011-11-02 13:05:00,2011-11-02 13:05:00,-1.102144033672444,-1.2551411223635294
17948,United Kingdom,Hibernating,3,0,147,1,358.56000000000006,144,3,5,4,354,2011-07-15 12:58:00,2011-07-15 12:58:00,-1.234975013356164,-0.2940308096273169
17949,United Kingdom,Champions,0,2,1,118,117314.08,60538,1,1,1,111,2009-12-02 11:07:00,2011-12-08 18:46:00,5.7956770351774685,0.5660124959411708
17950,United Kingdom,Loyal Customers,1,3,72,7,1166.29,659,3,2,3,323,2010-01-04 17:39:00,2011-09-28 15:18:00,0.5639399407381339,0.1776425449007672
17951,United Kingdom,At Risk,2,1,40,4,1340.5800000000002,780,2,3,2,232,2010-10-31 15:15:00,2011-10-31 12:30:00,0.4529217018684923,-0.27113554646589577
17952,United Kingdom,Loyal Customers,1,3,378,4,788.46,477,4,3,3,433,2010-06-16 11:54:00,2010-11-26 13:54:00,-0.49791030810988085,0.7963361445789485
17953,United Kingdom,Hibernating,3,0,540,1,159.17000000000002,98,5,5,5,555,2010-06-17 15:08:00,2010-06-17 15:08:00,-2.0068746784441975,0.17835513451439292
17954,United Kingdom,Champions,0,2,5,19,3804.38,3180,1,1,1,111,2009-12-09 13:22:00,2011-12-04 14:15:00,2.586242781652821,-0.5099948723607036
17955,United Kingdom,Loyal Customers,1,3,199,6,949.9,681,4,2,3,423,2010-02-12 16:27:00,2011-05-25 12:00:00,0.04659739617691875,0.6230037782505593
17956,United Kingdom,Hibernating,3,0,249,1,12.75,1,4,5,5,455,2011-04-04 13:47:00,2011-04-04 13:47:00,-2.8270039249294836,-0.9834064254666476
17957,United Kingdom,Hibernating,3,0,66,1,111.68,287,3,5,5,355,2011-10-04 14:58:00,2011-10-04 14:58:00,-1.4841537474508177,-1.0789375452058612
17958,United Kingdom,Loyal Customers,1,3,117,2,973.88,284,3,4,3,343,2009-12-11 15:37:00,2011-08-15 12:19:00,-0.4178308752823775,0.02876846073320172
17959,United Kingdom,Hibernating,3,0,592,1,140.75,49,5,5,5,555,2010-04-26 14:12:00,2010-04-26 14:12:00,-2.0898175775307632,0.19233983403195073
17960,United Kingdom,Hibernating,3,0,171,3,135.08,60,3,3,5,335,2010-03-08 12:22:00,2011-06-21 14:15:00,-1.1785398605449098,-0.24824787278376265
17961,United Kingdom,Champions,0,2,21,100,2866.74,1491,2,1,2,212,2009-12-01 14:48:00,2011-11-18 16:55:00,3.2772080718942416,0.7155857795953675
17962,United Kingdom,Loyal Customers,1,3,142,4,666.96,633,3,3,3,333,2010-01-13 15:24:00,2011-07-20 14:16:00,-0.2552974095803243,0.20872586204661023
17963,United Kingdom,Loyal Customers,1,3,471,4,643.16,341,5,3,3,533,2010-01-19 17:25:00,2010-08-25 15:58:00,-0.6575709031197438,0.8563724748338248
17964,United Kingdom,At Risk,2,1,32,2,463.21,294,2,4,4,244,2010-12-02 13:32:00,2011-11-08 10:44:00,-0.32881356773863546,-0.8963361816576366
17965,United Kingdom,Champions,0,2,38,29,7006.65,4383,2,1,1,211,2009-12-14 13:19:00,2011-11-02 09:31:00,2.5557105646483658,0.8539858182532241
17966,United Kingdom,Champions,0,2,38,10,1963.92,3918,2,1,2,212,2010-01-18 13:24:00,2011-11-02 10:26:00,1.2365849472247161,0.1048400101794039
17967,United Kingdom,Hibernating,3,0,372,2,223.42,111,4,4,5,445,2010-10-19 13:19:00,2010-12-03 11:19:00,-1.4303918560994826,0.22311025889422992
17968,United Kingdom,Loyal Customers,1,3,374,4,590.4399999999999,352,4,3,4,434,2010-07-15 15:01:00,2010-12-01 12:23:00,-0.6203291003089864,0.7039077994821622
17969,United Kingdom,Loyal Customers,1,3,166,20,2354.29,1014,3,1,2,312,2009-12-06 13:53:00,2011-06-26 13:00:00,1.3378884932442856,1.1983735548944099
17970,United Kingdom,Hibernating,3,0,211,1,562.79,513,4,5,4,454,2011-05-12 20:03:00,2011-05-12 20:03:00,-1.1552599512317763,0.038999025273688544
17971,United Kingdom,Hibernating,3,0,548,1,161.94,62,5,5,5,555,2010-06-09 14:04:00,2010-06-09 14:04:00,-2.004153098295459,0.19159053499276163
17972,United Kingdom,Hibernating,3,0,242,1,135.19,36,4,5,5,455,2011-04-12 12:16:00,2011-04-12 12:16:00,-1.8185309672391632,-0.31163635404394824
17973,United Kingdom,At Risk,2,1,52,1,337.04,176,2,5,4,254,2011-10-19 10:34:00,2011-10-19 10:34:00,-0.9295246125049396,-0.8788439417599387
17974,United Kingdom,At Risk,2,1,25,6,1739.09,1189,2,2,2,222,2010-10-28 20:03:00,2011-11-15 11:37:00,0.9702252989980783,-0.3209464042141902
17975,United Kingdom,Champions,0,2,15,24,6696.33,2179,1,1,1,111,2010-08-06 11:24:00,2011-11-24 13:27:00,2.6853056992966127,0.2822035390326177
17976,United Kingdom,Hibernating,3,0,372,1,321.79,93,4,5,4,454,2010-12-02 13:49:00,2010-12-02 13:49:00,-1.5811443568034305,0.18338339526368877
17977,United Kingdom,At Risk,2,1,29,2,1511.45,1948,2,4,2,242,2010-11-04 14:26:00,2011-11-10 13:28:00,0.21677023719068797,-0.5947949565771681
17978,United Kingdom,Loyal Customers,1,3,365,4,1159.99,1297,4,3,3,433,2009-12-08 13:27:00,2010-12-09 14:05:00,-0.31853770708539264,0.8927127557793875
17979,United Kingdom,At Risk,2,1,36,4,732.41,383,2,3,3,233,2011-03-25 11:34:00,2011-11-04 12:05:00,0.22296850185285527,-0.5087908845130222
